[  310773ms] [INFO] [resp] 04:16:02 · DONE (cola=0 pending) @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:573
[  322821ms] [INFO] [voz] 04:16:14 · Déjame revisar los movimientos de Leticia Márquez en el módulo de compras. @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:312
[  323168ms] [INFO] [resp] 04:16:14 · CREATED (pedida) autoCancel=true @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:566
[  323668ms] [INFO] [play] 04:16:15 · audio-delta bytes=15660 @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:524
[  323793ms] [INFO] [play] 04:16:15 · audio-delta bytes=41104 @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:524
[  323793ms] [INFO] [play] 04:16:15 · audio-delta bytes=3916 @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:524
[  324180ms] [INFO] [play] 04:16:15 · audio-delta bytes=82208 @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:524
[  324593ms] [INFO] [play] 04:16:16 · audio-delta bytes=109612 @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:524
[  324626ms] [INFO] [play] 04:16:16 · audio-delta bytes=23488 @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:524
[  324632ms] [INFO] [play] 04:16:16 · audio-delta bytes=5168 @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:524
[  324632ms] [INFO] [resp] 04:16:16 · DONE (cola=0 pending) @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:573
[  340082ms] [INFO] [vad] 04:16:31 · COMMIT audio (enviando input-audio-commit) @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:451
[  340423ms] [INFO] [stt] 04:16:31 · transcript="¿Qué?" @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:508
[  340423ms] [INFO] [voice] 04:16:31 · transcript="¿Qué?" busy=true hitl=0 @ http://localhost:5173/src/routes/chat/ChatSession.svelte?t=1786767031277:1256
[  340423ms] [INFO] [voice] → INTENTO (agente ocupado): "¿Qué?" @ http://localhost:5173/src/routes/chat/ChatSession.svelte?t=1786767031277:1271
[  340423ms] [INFO] [play] 04:16:31 · CUT playback @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:687
[  340423ms] [INFO] [play] 04:16:31 · CUT playback @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:687
[  340423ms] [INFO] [resp] 04:16:31 · CREATED AUTOMÁTICA → CANCEL @ http://localhost:5173/src/lib/realtime/grok-voice.ts?t=1786767031277:559
